quote,01:00:03.844,GBPUSD,AGG,1.30848,1.30858
quote,01:00:03.962,USDCAD,CITI,1.31837,1.31854
quote,01:00:03.982,USDJPY,AGG,102.083,102.087
quote,01:00:03.982,USDJPY,CITI,102.079,102.091
quote,01:00:04.224,USDJPY,AGG,102.076,102.082
quote,01:00:04.224,USDJPY,CITI,102.073,102.085
quote,01:00:04.308,NZDUSD,AGG,0.7113,0.71139
quote,01:00:04.466,USDJPY,AGG,102.079,102.081
quote,01:00:04.466,USDJPY,CITI,102.074,102.086
quote,01:00:04.676,USDCHF,CITI,0.98036,0.98054
quote,01:00:04.712,USDJPY,AGG,102.072,102.078
quote,01:00:04.712,USDJPY,CITI,102.071,102.083
quote,01:00:04.797,USDCAD,AGG,1.31845,1.3185
quote,01:00:04.865,AUDUSD,RFX,0.76,0.7602
quote,01:00:04.865,AUDUSD,AGG,0.76008,0.76009
quote,01:00:04.865,AUDUSD,CITI,0.75996,0.76019
quote,01:00:04.911,USDCHF,CITI,0.98037,0.98055
quote,01:00:04.971,USDJPY,AGG,102.074,102.076
quote,01:00:04.971,USDJPY,CITI,102.068,102.08
quote,01:00:04.985,NZDUSD,RFX,0.7112,0.7115
quote,01:00:04.986,NZDUSD,CITI,0.71119,0.71151
quote,01:00:05.013,USDCAD,RFX,1.3184,1.3186
quote,01:00:05.013,USDCAD,AGG,1.31848,1.31849
quote,01:00:05.013,USDCAD,CITI,1.31838,1.31855
quote,01:00:05.112,AUDUSD,AGG,0.76009,0.76013
quote,01:00:05.112,AUDUSD,CITI,0.75998,0.76021
quote,01:00:05.219,USDJPY,AGG,102.074,102.075
quote,01:00:05.219,NZDUSD,AGG,0.7113,0.7114
quote,01:00:05.219,NZDUSD,CITI,0.71121,0.71153
quote,01:00:05.310,USDCAD,RFX,1.3184,1.3186
quote,01:00:05.310,USDCAD,AGG,1.31848,1.3185
quote,01:00:05.373,AUDUSD,AGG,0.76009,0.76015
quote,01:00:05.373,AUDUSD,CITI,0.75998,0.7602
quote,01:00:05.472,NZDUSD,RFX,0.7112,0.7115
quote,01:00:05.472,NZDUSD,AGG,0.7113,0.7114
quote,01:00:05.473,USDJPY,AGG,102.071,102.073
quote,01:00:05.473,USDJPY,CITI,102.064,102.077
quote,01:00:05.514,USDCHF,AGG,0.98045,0.98048
quote,01:00:05.608,AUDUSD,RFX,0.76,0.7602
quote,01:00:05.608,AUDUSD,AGG,0.76012,0.76018
quote,01:00:05.608,AUDUSD,CITI,0.76002,0.76024
quote,01:00:05.720,USDJPY,AGG,102.069,102.072
quote,01:00:05.720,USDJPY,CITI,102.063,102.076
quote,01:00:05.723,GBPUSD,AGG,1.30851,1.30859
quote,01:00:05.723,GBPUSD,CITI,1.30838,1.30867
quote,01:00:05.726,USDCHF,CITI,0.98036,0.98054
quote,01:00:05.726,USDCHF,AGG,0.98043,0.98048
quote,01:00:05.811,USDCAD,AGG,1.31847,1.31851
quote,01:00:05.813,EURUSD,AGG,1.1084,1.10842
quote,01:00:05.813,EURUSD,CITI,1.10837,1.10845
quote,01:00:05.875,AUDUSD,AGG,0.76011,0.76016
quote,01:00:05.980,GBPUSD,AGG,1.30847,1.30857
quote,01:00:05.980,USDJPY,AGG,102.066,102.07
quote,01:00:05.985,USDCHF,CITI,0.98037,0.98055
quote,01:00:05.985,USDCHF,AGG,0.98043,0.98049
quote,01:00:05.992,NZDUSD,CITI,0.7112,0.71152
quote,01:00:06.067,USDCAD,AGG,1.31847,1.3185
quote,01:00:06.126,AUDUSD,CITI,0.76001,0.76023
quote,01:00:06.212,USDJPY,AGG,102.06,102.064
quote,01:00:06.212,USDJPY,CITI,102.054,102.069
quote,01:00:06.216,GBPUSD,CITI,1.30837,1.30866
quote,01:00:06.258,USDCHF,AGG,0.98043,0.98048
quote,01:00:06.313,EURUSD,AGG,1.1084,1.10842
quote,01:00:06.392,AUDUSD,AGG,0.76011,0.76017
quote,01:00:06.392,AUDUSD,CITI,0.76002,0.76023
quote,01:00:06.476,USDJPY,AGG,102.065,102.066
quote,01:00:06.476,USDJPY,CITI,102.056,102.072
quote,01:00:06.511,USDCHF,CITI,0.98036,0.98054
quote,01:00:06.513,USDCHF,AGG,0.98043,0.98049
quote,01:00:06.582,USDCAD,AGG,1.31847,1.31852
quote,01:00:06.714,USDJPY,AGG,102.069,102.073
quote,01:00:06.716,USDJPY,CITI,102.062,102.077
quote,01:00:06.776,EURUSD,AGG,1.10839,1.10842
quote,01:00:06.921,AUDUSD,AGG,0.76012,0.76018
quote,01:00:06.975,USDJPY,AGG,102.066,102.068
quote,01:00:06.975,USDJPY,CITI,102.057,102.073
quote,01:00:07.011,EURUSD,AGG,1.10839,1.10842
quote,01:00:07.014,USDCHF,CITI,0.98037,0.98055
quote,01:00:07.014,USDCHF,AGG,0.98043,0.98048
quote,01:00:07.208,USDJPY,AGG,102.066,102.069
quote,01:00:07.208,USDJPY,CITI,102.058,102.074
quote,01:00:07.212,GBPUSD,AGG,1.3085,1.30859
quote,01:00:07.212,GBPUSD,CITI,1.3084,1.30869
quote,01:00:07.311,USDCHF,CITI,0.98036,0.98054
quote,01:00:07.415,AUDUSD,AGG,0.76011,0.76017
quote,01:00:07.464,GBPUSD,RFX,1.3085,1.3087
quote,01:00:07.464,GBPUSD,AGG,1.30853,1.30863
quote,01:00:07.464,GBPUSD,CITI,1.30842,1.30871
quote,01:00:07.476,USDJPY,AGG,102.061,102.064
quote,01:00:07.476,USDJPY,CITI,102.055,102.071
quote,01:00:07.576,USDCHF,CITI,0.98037,0.98055
quote,01:00:07.723,USDJPY,AGG,102.06,102.061
quote,01:00:07.723,USDJPY,CITI,102.053,102.069
quote,01:00:07.726,GBPUSD,CITI,1.30843,1.30872
quote,01:00:07.772,USDCAD,AGG,1.31847,1.31851
quote,01:00:07.937,EURUSD,AGG,1.1084,1.10842
quote,01:00:07.962,USDJPY,AGG,102.057,102.062
quote,01:00:07.979,GBPUSD,RFX,1.3084,1.3086
quote,01:00:07.979,GBPUSD,AGG,1.30849,1.30859
quote,01:00:07.979,GBPUSD,CITI,1.30838,1.30867
quote,01:00:08.080,USDCHF,CITI,0.98036,0.98054
quote,01:00:08.217,GBPUSD,CITI,1.30837,1.30866
quote,01:00:08.218,USDJPY,AGG,102.055,102.06
quote,01:00:08.218,USDJPY,CITI,102.049,102.065
quote,01:00:08.312,USDCAD,AGG,1.31848,1.31851
quote,01:00:08.408,AUDUSD,AGG,0.76011,0.76016
quote,01:00:08.410,AUDUSD,CITI,0.76003,0.76022
quote,01:00:08.474,GBPUSD,RFX,1.3083,1.3086
quote,01:00:08.475,GBPUSD,AGG,1.30845,1.30854
quote,01:00:08.475,GBPUSD,CITI,1.30832,1.30861
quote,01:00:08.581,USDCAD,AGG,1.31848,1.3185
quote,01:00:08.675,AUDUSD,AGG,0.76011,0.76017
quote,01:00:08.708,GBPUSD,AGG,1.30844,1.30852
quote,01:00:08.708,GBPUSD,CITI,1.30831,1.3086
quote,01:00:08.716,USDJPY,AGG,102.055,102.06
quote,01:00:08.719,EURUSD,AGG,1.10839,1.10843
quote,01:00:08.842,USDCAD,AGG,1.31847,1.3185
quote,01:00:08.962,USDJPY,AGG,102.05,102.056
quote,01:00:08.962,USDJPY,CITI,102.044,102.061
quote,01:00:08.971,GBPUSD,AGG,1.30844,1.30852
quote,01:00:09.014,EURUSD,AGG,1.1084,1.10843
quote,01:00:09.164,USDCHF,CITI,0.98035,0.98053
quote,01:00:09.164,USDCHF,AGG,0.98043,0.98046
quote,01:00:09.211,NZDUSD,RFX,0.7113,0.7115
quote,01:00:09.211,NZDUSD,AGG,0.7113,0.71142
quote,01:00:09.214,GBPUSD,AGG,1.30844,1.30852
quote,01:00:09.225,USDJPY,AGG,102.047,102.054
quote,01:00:09.225,USDJPY,CITI,102.042,102.058
quote,01:00:09.309,USDCAD,AGG,1.31847,1.3185
quote,01:00:09.311,USDCAD,CITI,1.31839,1.31856
quote,01:00:09.408,USDCHF,AGG,0.98043,0.98048
